Applicant,Application,Created date,Submitted date,Offer type,Offer course name,Gender,Special needs,Disadvantaged background,Latest Higher Education Institution,Latest Education Level,Education - Block 1: Level of education,Education - Block 2: Level of education,Language: native,Extra question: Intended Major/Program of study at Ashesi University,"Extra question: Have you applied to Ashesi before? If ""yes"" indicate the year.",Extra question: Have any of your family members gained admission to Ashesi University?,Extra question: Is he/she alive?,Extra question: Relationship to you?,Extra question: Level of education,Extra question: Is he/she alive?,Extra question: Relationship to you?,Extra question: Level of education,Extra question: Is he/she alive?,Extra question: Relationship to you?,Extra question: Level of education,Extra question: Is he/she alive?,Extra question: Relationship to you?,Extra question: Level of education,Extra question: Type of Exam,Extra question: Exam Year,Extra question: Certificate Awarded,Extra question: Graduating/Cummulative Score,Extra question: Certificate Classification,Extra question: How did you hear about Ashesi? You can select all that apply to you:,"Extra question: Have you ever attended any Ashesi sponsored high school event? If ""yes"" please state event and year of attendance.",Extra question: Do you Need Financial Aid?,Extra question: Do you need Financial Aid?,Extra question: Do you need Financial Aid,Extra question: Do you Need Financial Aid?,Language test - numerical score,Language test - textual score,Motivation letter - numerical score,Motivation letter - textual score,Skype interviw grade - numerical score
28546,20887,12/06/2022 18:00,15/06/2022 21:00,Failed,[B.Sc.] Computer Engineering,M,,,,SE,SE,OQ,ee,,No,No,,,,,,,Yes,FATHER,Tertiary/University Education,Yes,MOTHER,Tertiary/University Education,WASSCE - Ghana,,,,,"Newspaper
Television
Ashesi Staff/Faculty
Friend",No,Yes,,,,,,,,
28554,20892,12/06/2022 19:19,28/11/2022 9:57,Failed,[B.Sc.] Computer Science,F,,,,SE,SE,OQ,ar,,No,No,,,,,,,Yes,Father,Basic Education/School,Yes,Mother,No Formal Education,High School Diploma,19/04/2021,,,,Facebook,,Yes,,,,,,,,
28560,20897,13/06/2022 9:41,13/06/2022 14:32,Failed,[B.Sc.] Management Information Systems,F,,,,SE,SE,OQ,en,,No,No,,,,,,,Yes,Father,Secondary/High School/Vocational Training,Yes,Mother,Secondary/High School/Vocational Training,WASSCE - Ghana,31/08/2021,,,,"Radio
Teacher / Counselor
Campus Tour
Ashesi Staff/Faculty
Friend",No,Yes,,,,,,,,
28558,20898,13/06/2022 9:51,14/12/2022 13:00,Failed,[B.Sc.] Electrical/Electronic Engineering,F,,,,SE,SE,,ak,,No,No,,,,,,,Yes,Mother,No Formal Education,,,,WASSCE - Ghana,22/09/2022,,,,Ashesi Student/Alumni,No,Yes,,,,,,,,
28570,20904,13/06/2022 11:47,02/12/2022 11:35,Withdrawn,[B.Sc.] Computer Science,M,,,,SE,SE,,gaa,,No,No,,,,,,,Yes,Father,Tertiary/University Education,Yes,Mother,Secondary/High School/Vocational Training,WASSCE - Ghana,29/08/2022,,,,"Friend
Television
Ashesi Website",,No,,,,,,,,
18782,20905,13/06/2022 12:24,13/06/2022 13:09,Withdrawn,[B.Sc.] Mechanical Engineering,M,,,,SE,SE,OQ,gaa,,Yes - 2021,No,,,,,,,Yes,Father,Tertiary/University Education,Yes,Mother,Tertiary/University Education,WASSCE - Ghana,09/09/2021,,,,"Ashesi Website
Ashesi Parent
Ashesi Student/Alumni",No,No,,,,,,,,
28571,20906,13/06/2022 12:54,13/08/2022 14:18,Failed,[B.Sc.] Computer Engineering,M,,,,SE,SE,,en,,no,No,,,,,,,Yes,Mother,Tertiary/University Education,Yes,Father,Tertiary/University Education,IGCSE 'A' Level,24/05/2022,,,,Teacher / Counselor,,No,,,,,,,,
28571,20906,13/06/2022 12:54,13/08/2022 14:18,Enrolled,[B.Sc.] Management Information Systems,M,,,,SE,SE,,en,,no,No,,,,,,,Yes,Mother,Tertiary/University Education,Yes,Father,Tertiary/University Education,IGCSE 'A' Level,24/05/2022,,,,Teacher / Counselor,,No,,,,,,,,
28575,20909,13/06/2022 13:07,24/07/2022 20:39,Enrolled,[B.Sc.] Business Administration,M,,,,SE,SE,OQ,tw,,No,No,,,,,,,Yes,Mother,Tertiary/University Education,Yes,Father,Tertiary/University Education,IGCSE 'A' Level,02/05/2022,,,,"Ashesi Staff/Faculty
Teacher / Counselor
Friend
Ashesi Student/Alumni",,No,,,,,,,,
28581,20912,13/06/2022 14:27,07/08/2022 11:05,Failed,[B.Sc.] Business Administration,M,,,,SE,SE,OQ,en,,No,No,,,,,,,Yes,Mother,No Formal Education,No,FATHER,No Formal Education,WASSCE - Ghana,01/06/2020,,,,Ashesi Website,No,Yes,,,,,,,,
28583,20914,13/06/2022 16:44,16/06/2022 11:42,Failed,[B.Sc.] Management Information Systems,F,,,,SE,SE,OQ,en,,No,No,,,,,,,Yes,Father,Secondary/High School/Vocational Training,Yes,Mother,Secondary/High School/Vocational Training,WASSCE - Ghana,31/08/2022,,,,"Teacher / Counselor
Ashesi Student/Alumni
Campus Tour
Ashesi Staff/Faculty
Friend",No,Yes,,,,,,,,
26211,20915,13/06/2022 17:15,02/08/2022 20:32,Enrolled,[B.Sc.] Business Administration,F,,,,SE,SE,,tw,,No,Yes,,,,,,,Yes,Mother,Basic Education/School,Yes,Father,Basic Education/School,WASSCE - Ghana,23/08/2021,,,,"Ashesi Student/Alumni
Friend
Newspaper",,Yes,,,,,,,,
28585,20919,13/06/2022 19:21,02/11/2022 21:13,Failed,[B.Sc.] Mechanical Engineering,M,,,,SE,SE,,ak,,No,No,,,,,,,Yes,Mother,Tertiary/University Education,Yes,Father,Secondary/High School/Vocational Training,WASSCE - Ghana,29/08/2022,,,,"Ashesi Student/Alumni
Teacher / Counselor
Friend",,Yes,,,,,,,,
28593,20923,13/06/2022 22:04,13/12/2022 22:38,Enrolled,[B.Sc.] Business Administration,M,,,,SE,SE,,tw,,No,No,,,,,,,Yes,Father,Tertiary/University Education,Yes,Mother,Tertiary/University Education,WASSCE - Ghana,01/08/2022,,,,"Friend
Ashesi Website
Teacher / Counselor
Twitter
Instagram
Facebook",No,No,,,,,,,,
28604,20930,14/06/2022 10:01,04/12/2022 16:50,Withdrawn,[B.Sc.] Electrical/Electronic Engineering,M,,,,SE,SE,,en,,No,No,,,,,,,Yes,Mother,Tertiary/University Education,Yes,Father,Tertiary/University Education,WASSCE - Ghana,01/08/2022,,,,"Friend
Television
Twitter
Instagram",no,No,,,,,,,,
28609,20934,14/06/2022 11:53,14/06/2022 12:27,Failed,[B.Sc.] Computer Science,M,,,,SE,SE,,ee,,NO,No,,,,,,,Yes,FATHER,Basic Education/School,,,,Other Official Exam,,,,,Facebook,,Yes,,,,,,,,
28610,20935,14/06/2022 12:06,01/12/2022 15:38,Enrolled,[B.Sc.] Business Administration,M,,,,SE,SE,,tw,,No,Yes,,,,,,,Yes,Mother,Tertiary/University Education,Yes,Father,Tertiary/University Education,WASSCE - Ghana,22/08/2022,,,,Ashesi Student/Alumni,No,No,,,,,,,,
28614,20939,14/06/2022 14:21,03/10/2022 14:55,Failed,[B.Sc.] Computer Engineering,F,,,,,SE,,ss,,No,No,,,,,,,Yes,Mother,Tertiary/University Education,Yes,Father,Tertiary/University Education,IGCSE 'A' Level,09/11/2021,,,,Ashesi Website,No,Yes,,,,,,,,
28631,20954,15/06/2022 0:35,01/12/2022 11:11,Enrolled,[B.Sc.] Computer Science,F,,,,SE,SE,OQ,tw,,No,No,,,,,,,Yes,Father,Tertiary/University Education,Yes,Mother,Tertiary/University Education,WASSCE - Ghana,01/08/2022,,,,Friend,No,No,,,,,,,,
28649,20968,15/06/2022 15:07,01/12/2022 20:10,Failed,[B.Sc.] Management Information Systems,M,,,,SE,SE,,en,,No,Yes,,,,,,,Yes,Mother,Tertiary/University Education,Yes,Father,Tertiary/University Education,WASSCE - Ghana,01/08/2022,,,,"Friend
Ashesi Student/Alumni
Other",No,No,,,,,,,,
28654,20972,15/06/2022 15:28,07/07/2022 18:08,Failed,[B.Sc.] Business Administration,F,,,,SE,SE,,fat,,No,No,,,,,,,Yes,Father,Tertiary/University Education,Yes,Mother,Tertiary/University Education,IGCSE 'A' Level,04/05/2022,,,,Friend,No,No,,,,,,,,
28660,20976,15/06/2022 16:09,17/07/2022 19:51,Failed,[B.Sc.] Business Administration,F,,,,SE,SE,,tw,,No,Yes,,,,,,,Yes,Mother,Basic Education/School,Yes,Father,Secondary/High School/Vocational Training,IGCSE 'A' Level,02/05/2022,,,,"Ashesi Student/Alumni
Friend",No,No,,,,,,,,
28662,20977,15/06/2022 17:24,24/09/2022 22:04,Failed,[B.Sc.] Computer Science,M,,,,SE,SE,,ee,,No,No,,,,,,,Yes,MOTHER,Tertiary/University Education,Yes,FATHER,Tertiary/University Education,WASSCE - Ghana,,,,,"Friend
Ashesi Student/Alumni
Teacher / Counselor
Other",,Yes,,,,,,,,
28661,20978,15/06/2022 17:30,23/12/2022 6:39,Failed,[B.Sc.] Computer Science,M,,,,SE,SE,OQ,gaa,,No,No,,,,,,,Yes,Father,Tertiary/University Education,Yes,Mother,Tertiary/University Education,WASSCE - Ghana,,,,,"Ashesi Student/Alumni
Friend",No,No,,,,,,,,
28666,20981,15/06/2022 19:33,01/12/2022 14:48,Failed,[B.Sc.] Computer Science,M,,,,SE,SE,,en,,No,No,,,,,,,Yes,Father,Tertiary/University Education,Yes,Mother,Tertiary/University Education,WASSCE - Ghana,01/08/2022,,,,"Ashesi Student/Alumni
Radio
School Visit",No,Yes,,,,,,,,
28675,20989,15/06/2022 23:12,20/11/2022 15:13,Failed,[B.Sc.] Computer Engineering,M,,,,,SE,,syc,,NO,No,,,,,,,Yes,BROTHER,No Formal Education,Yes,SISTER,Secondary/High School/Vocational Training,WASSCE - Ghana,29/08/2021,,,,Friend,,Yes,,,,,,,,
28681,20992,16/06/2022 9:01,04/08/2022 10:28,Enrolled,[B.Sc.] Computer Science,F,,,,SE,SE,OQ,ee,,No,No,,,,,,,Yes,Mother,Basic Education/School,Yes,Friend,Tertiary/University Education,WASSCE - Ghana,30/10/2020,,,,Friend,No,Yes,,,,,,,,
28682,20993,16/06/2022 9:02,02/12/2022 8:04,Enrolled,[B.Sc.] Computer Science,F,,,,SE,SE,,ak,,No,No,,,,,,,Yes,Father,Tertiary/University Education,Yes,Mother,Secondary/High School/Vocational Training,WASSCE - Ghana,01/08/2022,,,,"Friend
Radio
Instagram
Teacher / Counselor
Other",No,No,,,,,,,,
28683,20994,16/06/2022 9:45,12/08/2022 7:21,Enrolled,[B.Sc.] Business Administration,M,,,,SE,SE,,ee,,No,No,,,,,,,Yes,Father,Tertiary/University Education,Yes,Mother,Tertiary/University Education,IGCSE 'A' Level,,,,,Ashesi Staff/Faculty,"Yes, Ashesi's visit to DPSI,Tema for introduction to students applying for university.",Yes,,,,,,,,
22505,20995,16/06/2022 9:57,11/08/2022 19:34,Auto Deny,[B.Sc.] Business Administration,M,,,,SE,SE,,ak,,No,No,,,,,,,Yes,Parents,No Formal Education,Yes,Mother,No Formal Education,WASSCE - Ghana,17/08/2020,,,,"Facebook
Friend
Ashesi Website",No,Yes,,,,,,,,
28686,20997,16/06/2022 10:45,07/12/2022 18:09,Failed,[B.Sc.] Computer Science,F,,,,SE,SE,,ak,,No,No,,,,,,,Yes,Father,Tertiary/University Education,Yes,Mother,Tertiary/University Education,WASSCE - Ghana,17/08/2022,,,,Newspaper,no,No,,,,,,,,
28690,21000,16/06/2022 11:22,15/07/2022 10:23,Enrolled,[B.Sc.] Business Administration,F,,,,SE,SE,,en,,No,No,,,,,,,Yes,Father,Tertiary/University Education,Yes,Mother,Secondary/High School/Vocational Training,International Baccalaureate (IB) Diploma,04/05/2021,,,,"Campus Tour
Ashesi Website
Teacher / Counselor",No,No,,,,,,,,
28691,21001,16/06/2022 11:29,11/07/2022 6:57,Failed,[B.Sc.] Business Administration,M,,,,SE,SE,,din,,No,No,,,,,,,Yes,Father,No Formal Education,Yes,Mother,No Formal Education,Other Official Exam,22/03/2021,,,,Ashesi Website,No,Yes,,,,,,,,
28696,21005,16/06/2022 12:30,16/06/2022 13:18,Failed,[B.Sc.] Computer Science,M,,,,SE,SE,OQ,en,,No,No,,,,,,,Yes,Father,No Formal Education,Yes,Mother,No Formal Education,WASSCE - Ghana,,,,,"Instagram
Friend",No,Yes,,,,,,,,
28697,21006,16/06/2022 13:01,03/12/2022 17:28,Failed,[B.Sc.] Business Administration,M,,,,SE,SE,,gaa,,No,No,,,,,,,Yes,Biological mother,No Formal Education,No,Biological father,No Formal Education,WASSCE - Ghana,01/08/2022,,,,"Ashesi Staff/Faculty
Friend",,Yes,,,,,,,,
28701,21009,16/06/2022 15:04,20/06/2022 12:26,Enrolled,[B.Sc.] Management Information Systems,F,,,,SE,SE,,ak,,No,No,,,,,,,Yes,Father,Tertiary/University Education,Yes,Mother,Tertiary/University Education,WASSCE - Ghana,01/09/2022,,,,"Ashesi Student/Alumni
Teacher / Counselor
Newspaper
Ashesi Website",No,No,,,,,,,,
28705,21013,16/06/2022 16:49,01/12/2022 10:49,Failed,[B.Sc.] Computer Science,M,,,,SE,SE,OQ,ee,,No,No,,,,,,,Yes,Father,Basic Education/School,Yes,Mother,Basic Education/School,WASSCE - Ghana,01/08/2022,,,,School Visit,No,Yes,,,,,,,,
19835,21015,16/06/2022 16:53,28/11/2022 13:51,Failed,[B.Sc.] Mechanical Engineering,M,,,,SE,SE,OQ,yo,,No.,No,,,,,,,Yes,Mother,Secondary/High School/Vocational Training,Yes,Father,No Formal Education,"Other Official Exam
WASSCE - Nigeria",10/07/2015,,,,Ashesi Website,No.,Yes,,,,,,,,
28708,21016,16/06/2022 17:56,13/09/2022 5:35,Failed,[B.Sc.] Computer Science,M,,,,,SE,,en,,NO,No,,,,,,,Yes,FATHER,Tertiary/University Education,Yes,MOTHER,Tertiary/University Education,Other Official Exam,18/03/2022,,,,Other,NO,Yes,,,,,,,,
28711,21021,17/06/2022 9:26,01/12/2022 16:14,Failed,[B.Sc.] Electrical/Electronic Engineering,M,,,,SE,SE,,fat,,NO,No,,,,,,,Yes,mother,Tertiary/University Education,Yes,Father,Tertiary/University Education,WASSCE - Ghana,01/08/2022,,,,"Friend
Teacher / Counselor
Ashesi Student/Alumni
Television",no,Yes,,,,,,,,
28711,21021,17/06/2022 9:26,01/12/2022 16:14,Failed,[B.Sc.] Computer Science,M,,,,SE,SE,,fat,,NO,No,,,,,,,Yes,mother,Tertiary/University Education,Yes,Father,Tertiary/University Education,WASSCE - Ghana,01/08/2022,,,,"Friend
Teacher / Counselor
Ashesi Student/Alumni
Television",no,Yes,,,,,,,,
28713,21023,17/06/2022 10:31,15/07/2022 12:56,Failed,[B.Sc.] Business Administration,M,,,,SE,SE,OQ,ee,,No,No,,,,,,,Yes,Father,Basic Education/School,Yes,Mother,Basic Education/School,WASSCE - Ghana,04/09/2021,,,,"Ashesi Student/Alumni
Friend
Facebook",,Yes,,,,,,,,
19355,21031,17/06/2022 15:07,02/12/2022 18:27,Failed,[B.Sc.] Business Administration,F,,,,SE,SE,SE,en,,2021,Yes,,,,,,,Yes,Father,Tertiary/University Education,Yes,Mother,Tertiary/University Education,WASSCE - Ghana,01/08/2022,,,,"Ashesi Student/Alumni
Ashesi Website","No, I have never attended any Ashesi sponsored high school event",Yes,,,,,,,,
28729,21033,17/06/2022 15:35,01/12/2022 23:44,Withdrawn,[B.Sc.] Management Information Systems,F,,,,SE,SE,,tw,,No,Yes,,,,,,,Yes,Father,Tertiary/University Education,Yes,mother,Tertiary/University Education,WASSCE - Ghana,29/08/2022,,,,Ashesi Student/Alumni,"Yes, Ashesi recruitment event, 2022",No,,,,,,,,
28730,21035,17/06/2022 16:19,04/12/2022 19:59,Auto Deny,[B.Sc.] Computer Science,M,,,,SE,SE,,gaa,,No,No,,,,,,,Yes,Father,Secondary/High School/Vocational Training,,,,WASSCE - Ghana,07/08/2022,,,,"Teacher / Counselor
Friend",,No,,,,,,,,
28732,21036,17/06/2022 16:34,14/11/2022 17:44,Failed,[B.Sc.] Computer Science,M,,,,SE,SE,,yo,,No,No,,,,,,,Yes,Father,Secondary/High School/Vocational Training,Yes,Mother,Secondary/High School/Vocational Training,WASSCE - Nigeria,01/08/2021,,,,Friend,no,Yes,,,,,,,,
28734,21037,17/06/2022 19:27,02/07/2022 17:52,Enrolled,[B.Sc.] Computer Science,M,,,,SE,SE,OQ,en,,no,No,,,,,,,Yes,Mother,Tertiary/University Education,No,Father,Basic Education/School,WASSCE - Sierra Leone,29/09/2021,,,,Other,My mother has participated in a number of Ashesi events but I have never had the opportunity to myself.,No,,,,,,,,
28740,21041,17/06/2022 20:38,30/08/2022 9:21,Failed,[B.Sc.] Electrical/Electronic Engineering,M,,,,SE,SE,,en,,"No please , I haven't applied to Ashesi University before.",No,,,,,,,Yes,Mother,No Formal Education,Yes,Guardian,Tertiary/University Education,WASSCE - Ghana,07/05/2019,,,,"Teacher / Counselor
Ashesi Website
Instagram",,Yes,,,,,,,,
28754,21044,17/06/2022 21:04,21/07/2022 21:45,Failed,[B.Sc.] Electrical/Electronic Engineering,M,,,,SE,SE,,ee,,NO,No,,,,,,,Yes,Mother,Basic Education/School,Yes,Grandmother,Tertiary/University Education,WASSCE - Ghana,01/10/2021,,,,"Friend
Campus Tour",NO,Yes,,,,,,,,
28759,21049,18/06/2022 9:23,03/12/2022 1:37,Failed,[B.Sc.] Management Information Systems,M,,,,SE,SE,OQ,ee,,No,No,,,,,,,Yes,Father,Tertiary/University Education,Yes,Mother,Tertiary/University Education,WASSCE - Ghana,22/08/2022,,,,"Ashesi Student/Alumni
Friend",,No,,,,,,,,
28762,21052,18/06/2022 15:54,26/10/2022 18:24,Failed,[B.Sc.] Management Information Systems,M,,,,SE,SE,,en,,2021,No,,,,,,,Yes,Father,Tertiary/University Education,,,,IGCSE 'A' Level,16/03/2022,,,,"Ashesi Staff/Faculty
School Visit",,No,,,,,,,,
28763,21053,18/06/2022 17:21,01/12/2022 10:09,Failed,[B.Sc.] Electrical/Electronic Engineering,M,,,,SE,SE,,tw,,No,No,,,,,,,Yes,Father,Tertiary/University Education,Yes,Mother,Tertiary/University Education,WASSCE - Ghana,,,,,"Instagram
Ashesi Website
Friend",,Yes,,,,,,,,
28764,21054,18/06/2022 18:14,02/12/2022 0:06,Withdrawn,[B.Sc.] Computer Science,F,,,,SE,SE,OQ,tw,,NO,No,,,,,,,Yes,Father,Tertiary/University Education,Yes,Mother,Tertiary/University Education,WASSCE - Ghana,22/08/2022,,,,"Other
Friend",No,No,,,,,,,,
28768,21055,18/06/2022 21:00,27/10/2022 1:03,Auto Deny,[B.Sc.] Business Administration,F,,,,SE,SE,,ak,,No,No,,,,,,,Yes,Father,No Formal Education,No,Mother,No Formal Education,WASSCE - Ghana,15/10/2021,,,,"Friend
Ashesi Website",,Yes,,,,,,,,
28772,21058,18/06/2022 22:29,01/12/2022 19:47,Withdrawn,[B.Sc.] Management Information Systems,F,,,,SE,SE,OQ,tw,,No,No,,,,,,,Yes,Father,Tertiary/University Education,Yes,Mother,Tertiary/University Education,WASSCE - Ghana,13/08/2022,,,,"Ashesi Parent
Friend
Ashesi Website
Instagram
Ashesi Student/Alumni",,No,,,,,,,,
28780,21066,19/06/2022 12:10,02/12/2022 20:33,Failed,[B.Sc.] Computer Engineering,F,,,,SE,SE,,ee,,no,No,,,,,,,Yes,Father,Tertiary/University Education,Yes,Mother,Tertiary/University Education,WASSCE - Ghana,29/08/2022,,,,"Ashesi Website
Friend",no,Yes,,,,,,,,
28782,21068,19/06/2022 14:53,07/12/2022 12:21,Failed,[B.Sc.] Mechanical Engineering,M,,,,SE,SE,OQ,tw,,No,No,,,,,,,Yes,My Mother,Tertiary/University Education,Yes,My Father,Tertiary/University Education,WASSCE - Ghana,29/08/2022,,,,"Teacher / Counselor
Ashesi Website",No,Yes,,,,,,,,
28786,21070,19/06/2022 16:25,01/11/2022 10:40,Failed,[B.Sc.] Computer Science,F,,,,SE,SE,,gaa,,no,No,,,,,,,Yes,father,Secondary/High School/Vocational Training,Yes,mother,Basic Education/School,WASSCE - Ghana,16/08/2022,,,,"School Visit
Friend",no,Yes,,,,,,,,
28788,21071,19/06/2022 16:49,22/08/2022 11:07,Enrolled,[B.Sc.] Mechanical Engineering,M,,,,SE,SE,,gaa,,No,No,,,,,,,Yes,Mother,Tertiary/University Education,No,Father,Tertiary/University Education,IGCSE 'A' Level,04/05/2022,,,,"School Visit
Radio
Ashesi Website
Teacher / Counselor",,Yes,,,,,,,,
28790,21072,19/06/2022 16:51,10/08/2022 17:08,Failed,[B.Sc.] Computer Science,M,,,,VO,VO,VO,sw,,No,No,,,,,,,No,Father,Basic Education/School,Yes,Mother,Basic Education/School,"IGCSE 'A' Level
High School Diploma
Other Official Exam",29/09/2020,,,,"Ashesi Website
Other",No,Yes,,,,,,,,
28793,21074,19/06/2022 18:17,06/12/2022 19:19,Failed,[B.Sc.] Business Administration,F,,,,SE,SE,,ee,,No,No,,,,,,,Yes,Father,Tertiary/University Education,Yes,Mother,Tertiary/University Education,WASSCE - Ghana,29/08/2022,,,,"Ashesi Student/Alumni
Friend
Teacher / Counselor",No,No,,,,,,,,
24127,21076,19/06/2022 20:04,01/12/2022 12:16,Enrolled,[B.Sc.] Electrical/Electronic Engineering,M,,,,SE,SE,OQ,tw,,No,No,,,,,,,Yes,Father,Tertiary/University Education,Yes,Mother,Tertiary/University Education,WASSCE - Ghana,15/08/2022,,,,"Friend
Television
Ashesi Website
Teacher / Counselor
Instagram
Twitter",,No,,,,,,,,
28801,21081,20/06/2022 7:03,09/08/2022 6:42,Failed,[B.Sc.] Computer Engineering,M,,,,,SE,,ss,,No,No,,,,,,,Yes,Mother,No Formal Education,Yes,Brother,Basic Education/School,Other Official Exam,20/06/2022,,,,"Ashesi Website
Friend",NO,Yes,,,,,,,,
28802,21082,20/06/2022 8:22,02/12/2022 12:16,Failed,[B.Sc.] Computer Science,M,,,,OQ,SE,OQ,en,,NO,No,,,,,,,Yes,Father,Tertiary/University Education,Yes,Moher,Tertiary/University Education,WASSCE - Ghana,29/08/2022,,,,Ashesi Website,NO,No,,,,,,,,
28806,21086,20/06/2022 10:54,03/09/2022 20:44,Enrolled,[B.Sc.] Business Administration,F,,,,SE,SE,,tw,,No,Yes,,,,,,,Yes,Father,Secondary/High School/Vocational Training,Yes,Mother,Tertiary/University Education,WASSCE - Ghana,01/09/2021,,,,"Ashesi Student/Alumni
Ashesi Parent",No,Yes,,,,,,,,
28811,21091,20/06/2022 13:26,14/12/2022 21:51,Failed,[B.Sc.] Business Administration,F,,,,SE,SE,,en,,no,No,,,,,,,Yes,Father,Tertiary/University Education,Yes,Mother,Tertiary/University Education,WASSCE - Ghana,29/08/2022,,,,"Teacher / Counselor
School Visit
Ashesi Website",Not,Yes,,,,,,,,
28829,21094,20/06/2022 16:11,24/10/2022 23:16,Failed,[B.Sc.] Business Administration,F,,,,SE,SE,,en,,No,No,,,,,,,Yes,Father,Secondary/High School/Vocational Training,Yes,Cousin,Tertiary/University Education,WASSCE - Ghana,31/08/2022,,,,Friend,,No,,,,,,,,
28848,21105,21/06/2022 4:52,15/07/2022 0:22,Failed,[B.Sc.] Computer Science,M,,,,SE,SE,OQ,ak,,No,No,,,,,,,Yes,FATHER,Tertiary/University Education,Yes,MOTHER,Tertiary/University Education,WASSCE - Ghana,01/09/2022,,,,Friend,,No,,,,,,,,
28856,21111,21/06/2022 11:41,10/11/2022 4:33,Failed,[B.Sc.] Electrical/Electronic Engineering,M,,,Kwame Nkrumah University of Science and Technology,BA,BA,,en,,No,No,,,,,,,Yes,Step-Father,Tertiary/University Education,Yes,Mother,Tertiary/University Education,WASSCE - Ghana,01/09/2021,,,,"Ashesi Parent
Ashesi Student/Alumni",No,No,,,,,,,,
28872,21118,21/06/2022 18:54,24/09/2022 21:25,Failed,[B.Sc.] Electrical/Electronic Engineering,M,,,,SE,SE,OQ,fat,,Yes 2021,Yes,,,,,,,Yes,Father,Secondary/High School/Vocational Training,Yes,Mother,Tertiary/University Education,WASSCE - Ghana,01/09/2021,,,,"Ashesi Parent
Friend
Ashesi Website",No,Yes,,,,,,,,
28855,21120,21/06/2022 20:16,05/10/2022 17:34,Failed,[B.Sc.] Computer Science,M,,,,SE,SE,OQ,en,,No,No,,,,,,,Yes,Father,Basic Education/School,Yes,Mother,Secondary/High School/Vocational Training,WASSCE - Ghana,01/08/2022,,,,"Ashesi Student/Alumni
Newspaper
School Visit
Teacher / Counselor
Ashesi Website
Radio
Friend
Ashesi Parent
Instagram",No,Yes,,,,,,,,
28876,21121,21/06/2022 21:53,17/12/2022 18:47,Failed,[B.Sc.] Business Administration,F,,,,SE,SE,,en,,no,No,,,,,,,Yes,father,,Yes,Mother,,WASSCE - Ghana,29/08/2022,,,,"Teacher / Counselor
Other",no,Yes,,,,,,,,
28252,21129,22/06/2022 10:36,25/07/2022 10:26,Withdrawn,[B.Sc.] Business Administration,M,,,,SE,SE,,tw,,No,No,,,,,,,Yes,Father,Tertiary/University Education,Yes,Mother,Tertiary/University Education,IGCSE 'A' Level,05/05/2022,,,,"Teacher / Counselor
Ashesi Parent
Other",,No,,,,,,,,
28896,21137,22/06/2022 12:45,01/12/2022 9:45,Auto Deny,[B.Sc.] Business Administration,M,,,,SE,SE,,ak,,No,No,,,,,,,Yes,Father,Tertiary/University Education,Yes,Mother,Tertiary/University Education,WASSCE - Ghana,16/08/2022,,,,"Ashesi Website
Ashesi Parent
Friend",,No,,,,,,,,
28899,21140,22/06/2022 13:16,23/08/2022 17:29,Failed,[B.Sc.] Computer Science,M,,,,SE,SE,,tw,,no,No,,,,,,,No,Father,Secondary/High School/Vocational Training,Yes,Mother,No Formal Education,WASSCE - Ghana,16/08/2021,,,,"Ashesi Student/Alumni
Friend",No,Yes,,,,,,,,
28903,21144,22/06/2022 14:22,14/12/2022 10:49,Failed,[B.Sc.] Business Administration,F,,,,SE,SE,,gaa,,No,No,,,,,,,Yes,Mother,No Formal Education,Yes,Sister,No Formal Education,WASSCE - Ghana,29/08/2022,,,,Teacher / Counselor,,No,,,,,,,,
28904,21145,22/06/2022 14:31,13/07/2022 15:50,Enrolled,[B.Sc.] Business Administration,M,,,,SE,SE,,en,,No,No,,,,,,,Yes,Legal Guardian,Tertiary/University Education,Yes,Legal Guardian,Tertiary/University Education,International Baccalaureate (IB) Diploma,28/04/2022,,,,"Ashesi Staff/Faculty
Teacher / Counselor
Campus Tour
Television
Friend
Ashesi Parent",No,No,,,,,,,,
28908,21147,22/06/2022 16:02,12/08/2022 10:29,Failed,[B.Sc.] Computer Science,M,,,,SE,SE,,tw,,No,No,,,,,,,Yes,Father,Tertiary/University Education,Yes,Mother,Tertiary/University Education,IGCSE 'A' Level,20/04/2022,,,,"Ashesi Student/Alumni
Friend",,Yes,,,,,,,,
28910,21149,22/06/2022 17:14,17/07/2022 15:30,Failed,[B.Sc.] Management Information Systems,F,,,,SE,SE,,ig,,NO,No,,,,,,,Yes,Parent,Tertiary/University Education,Yes,Father,Tertiary/University Education,WASSCE - Nigeria,,,,,"Friend
Other",,Yes,,,,,,,,
28910,21149,22/06/2022 17:14,17/07/2022 15:30,Withdrawn,[B.Sc.] Business Administration,F,,,,SE,SE,,ig,,NO,No,,,,,,,Yes,Parent,Tertiary/University Education,Yes,Father,Tertiary/University Education,WASSCE - Nigeria,,,,,"Friend
Other",,Yes,,,,,,,,
28914,21153,22/06/2022 21:54,28/06/2022 20:44,Failed,[B.Sc.] Computer Science,M,,,,SE,SE,SE,tw,,No,No,,,,,,,Yes,Mother,Tertiary/University Education,Yes,Father,Tertiary/University Education,IGCSE 'A' Level,20/04/2022,,,,"Other
Television
Friend
School Visit",,Yes,,,,,,,,
